id_lower,year,radio,population,users,attractiveness,cells_to_build
-107.91617814987248_25.119479734271003,2016,lte,4527,1131,283055.0,1
-103.60426478609878_25.28204259258345,2016,lte,44,11,283001.0,1
-100.10083517803264_25.76842180371728,2016,lte,36044,9011,282445.0,2
-100.7296558769163_21.65728227791886,2016,lte,5387,1346,282063.0,1
-103.69409631451072_25.038117040038248,2016,lte,4329,1082,282053.0,1
-104.5025800702183_21.155477408046544,2016,lte,158,39,282002.0,1
-110.97045011587883_29.585865603049324,2016,lte,77,19,282001.0,1
-99.47201447914898_25.687495726925793,2016,lte,64,16,282001.0,1
-111.50943928635056_30.596267157841,2016,lte,7,1,282000.0,1
-98.8431937802653_19.47065748087565,2016,lte,121178,30294,281377.0,7
-108.90432496240393_25.76842180371728,2016,lte,7912,1978,281098.0,1
-100.7296558769163_25.119479734271003,2016,lte,574,143,281007.0,1
-103.78392784292268_19.216376289129798,2016,lte,81366,20341,280914.0,5
-106.3890421668693_31.596241590426274,2016,lte,318015,79503,280417.0,16
-102.16696033150754_20.14678136179733,2016,lte,6609,1652,280075.0,1
-108.9941564908159_25.849292740029377,2016,lte,75725,18931,279935.0,4
-100.99915046215216_22.157348066763056,2016,lte,561309,140327,279604.0,29
-99.11268836550116_18.961701137971993,2016,lte,33776,8444,279380.0,2
-100.10083517803264_20.483755405236035,2016,lte,30138,7534,279346.0,2
-105.31106382592586_28.01152637503609,2016,lte,20142,5035,279258.0,2
-105.40089535433782_20.903932972415895,2016,lte,7896,1974,279132.0,1
-108.18567273510834_25.444387895859457,2016,lte,4871,1217,279060.0,1
-102.07712880309558_20.14678136179733,2016,lte,3837,959,279044.0,1
-106.02971605322148_23.069513046210616,2016,lte,1103,275,279013.0,1
-110.43146094540714_27.773339995870302,2016,lte,550,137,279007.0,1
-95.96858487108284_18.45118671128534,2016,lte,381,95,279004.0,1
-99.38218295073702_19.978020459734232,2016,lte,25542,6385,278290.0,2
-97.04656321202626_18.876722638813067,2016,lte,107116,26779,278204.0,6
-100.81948740532826_21.907534568332167,2016,lte,7552,1888,278088.0,1
-97.22622626885018_18.876722638813067,2016,lte,7020,1755,278079.0,1
-99.29235142232508_18.706636456461325,2016,lte,31365,7841,277352.0,2
-103.60426478609878_20.483755405236035,2016,lte,9451,2362,277109.0,1
-108.9941564908159_26.333353532323734,2016,lte,4782,1195,277060.0,1
-103.51443325768682_19.38594112873661,2016,lte,4179,1044,277047.0,1
-102.34662338833144_20.23109357938729,2016,lte,2413,603,277027.0,1
-99.02285683708922_25.849292740029377,2016,lte,816,204,277010.0,1
-108.00600967828441_25.20078829432483,2016,lte,509,127,277006.0,1
-104.41274854180634_24.221541165812983,2016,lte,9,2,277000.0,1
-100.01100364962068_20.399580758267938,2016,lte,121646,30411,276398.0,7
-90.66852469477766_19.639957238996963,2016,lte,10762,2690,276154.0,1
-108.27550426352028_25.525478648254804,2016,lte,6702,1675,276083.0,1
-110.97045011587883_29.351236974517178,2016,lte,1456,364,276019.0,1
-110.5212924738191_27.93218916728376,2016,lte,214,53,276003.0,1
-98.3042046097936_19.30118067727593,2016,lte,65064,16266,275731.0,4
-97.94487849614578_26.01086869800926,2016,lte,7122,1780,275089.0,1
-100.1906667064446_20.31536009734494,2016,lte,2514,628,275029.0,1
-103.96359089974658_24.630496059242333,2016,lte,2129,532,275026.0,1
-97.94487849614578_20.399580758267938,2016,lte,9250,2312,274106.0,1
-107.46702050781272_24.54881126905396,2016,lte,3552,888,274043.0,1
-106.65853675210514_23.564480194787976,2016,lte,73,18,274001.0,1
-97.22622626885018_18.79170102316482,2016,lte,49694,12423,273558.0,3
-105.13140076910196_21.155477408046544,2016,lte,20603,5150,273237.0,2
-101.53813963262388_19.555329571527224,2016,lte,7887,1971,273090.0,1
-100.5499928200924_23.729057835540004,2016,lte,1953,488,273024.0,1
-112.04842845682228_30.67356102272396,2016,lte,6161,1540,272083.0,1
-96.32791098473065_19.30118067727593,2016,lte,4969,1242,272060.0,1
-110.07213483175931_27.61425855083609,2016,lte,1587,396,272020.0,1
-100.1906667064446_26.172222619697713,2016,lte,528,132,272007.0,1
-104.77207465545413_26.975627931071763,2016,lte,2,0,272000.0,0
-111.59927081476252_30.596267157841,2016,lte,1,0,272000.0,0
-99.65167753597288_19.38594112873661,2016,lte,129875,32468,271459.0,7
-99.83134059279678_19.724540322063106,2016,lte,39391,9847,271448.0,2
-105.76022146798562_22.821342118418087,2016,lte,37197,9299,271438.0,2
-98.57369919502945_19.30118067727593,2016,lte,26214,6553,271295.0,2
-98.75336225185336_19.893572092467096,2016,lte,11114,2778,271126.0,1
-105.04156924069_21.740748215917314,2016,lte,4180,1045,271049.0,1
-100.5499928200924_25.038117040038248,2016,lte,3372,843,271041.0,1
-95.87875334267088_18.365952003926687,2016,lte,3306,826,271037.0,1
-97.04656321202626_19.639957238996963,2016,lte,13603,3400,270155.0,1
-105.31106382592586_20.98782826745112,2016,lte,8240,2060,270125.0,1
-100.99915046215216_19.893572092467096,2016,lte,10399,2599,270118.0,1
-109.35348260446372_26.735198841284596,2016,lte,240,60,270003.0,1
-109.62297718969957_27.295402402338105,2016,lte,127,31,270002.0,1
-110.34162941699518_27.69382825222259,2016,lte,132,33,270002.0,1
-100.9093189337402_25.525478648254804,2016,lte,76741,19185,269947.0,4
-99.20251989391312_20.06242360245848,2016,lte,62641,15660,269712.0,4
-100.7296558769163_20.56788388181208,2016,lte,53821,13455,269619.0,3
-102.2567918599195_21.490205623732116,2016,lte,29184,7296,268339.0,2
-100.81948740532826_20.56788388181208,2016,lte,290201,72550,268336.0,15
-99.20251989391312_19.555329571527224,2016,lte,819089,204772,268308.0,41
-104.3229170133944_21.071676463670826,2016,lte,18220,4555,268209.0,1
-110.8806185874669_30.82796326889521,2016,lte,4501,1125,268061.0,1
-99.29235142232508_18.02459368888261,2016,lte,3966,991,268044.0,1
-99.20251989391312_19.131528127403627,2016,lte,3869,967,268043.0,1
-106.47887369528124_30.20887408437997,2016,lte,84,21,268001.0,1
-90.66852469477766_19.724540322063106,2016,lte,10,2,268000.0,1
-98.93302530867726_19.30118067727593,2016,lte,939619,234904,267558.0,47
-101.35847657579998_21.907534568332167,2016,lte,9254,2313,267108.0,1
-102.34662338833144_21.155477408046544,2016,lte,1278,319,267015.0,1
-105.04156924069_23.975534817529628,2016,lte,27,6,267000.0,1
-96.2380794563187_19.216376289129798,2016,lte,121023,30255,266360.0,7
-100.63982434850435_21.322936931606314,2016,lte,6492,1623,266075.0,1
-96.32791098473065_18.961701137971993,2016,lte,3976,994,266045.0,1
-101.44830810421192_19.893572092467096,2016,lte,1585,396,266018.0,1
-107.82634662146052_25.038117040038248,2016,lte,182,45,266002.0,1
-98.8431937802653_25.93010841242947,2016,lte,23,5,266000.0,1
-100.01100364962068_26.574629652018167,2016,lte,10,2,266000.0,1
-93.00414443348842_18.02459368888261,2016,lte,69570,17392,265773.0,4
-100.1906667064446_25.93010841242947,2016,lte,2410288,602572,265757.0,121
-103.60426478609878_25.849292740029377,2017,lte,11240,2810,265139.0,1
-99.29235142232508_19.30118067727593,2017,lte,208403,52100,264342.0,11
-109.71280871811152_27.295402402338105,2017,lte,2543,635,264032.0,1
-104.6822431270422_21.40659520719035,2017,lte,2215,553,264026.0,1
-109.1738195476398_26.574629652018167,2017,lte,1127,281,264014.0,1
-103.69409631451072_25.20078829432483,2017,lte,276,69,264003.0,1
-103.15510714403902_20.483755405236035,2017,lte,50612,12653,263582.0,3
-101.98729727468364_20.399580758267938,2017,lte,29533,7383,263339.0,2
-101.26864504738802_20.736001700460776,2017,lte,19134,4783,263220.0,1
-104.6822431270422_21.322936931606314,2017,lte,2084,521,263024.0,1
-100.1906667064446_26.091573474384994,2017,lte,551,137,263007.0,1
-104.23308548498244_19.04663635567089,2017,lte,17653,4413,262198.0,1
-108.54499884875614_25.606514633611518,2017,lte,5487,1371,262068.0,1
-108.09584120669638_25.28204259258345,2017,lte,2147,536,262027.0,1
-100.5499928200924_20.56788388181208,2017,lte,20494,5123,261236.0,2
-99.65167753597288_19.978020459734232,2017,lte,10953,2738,261124.0,1
-109.08398801922786_26.252816012613508,2017,lte,4062,1015,261062.0,1
-97.49572085408602_18.706636456461325,2017,lte,4012,1003,261045.0,1
-100.7296558769163_21.740748215917314,2017,lte,2672,668,261031.0,1
-109.62297718969957_27.215544592701203,2017,lte,156,39,261002.0,1
-98.93302530867726_19.80907865997758,2017,lte,86880,21720,260987.0,5
-99.29235142232508_20.06242360245848,2017,lte,39072,9768,260444.0,2
-99.11268836550116_19.978020459734232,2017,lte,11427,2856,260130.0,1
-104.23308548498244_26.65494248133258,2017,lte,39,9,260000.0,1
-104.05342242815854_26.65494248133258,2017,lte,38,9,260000.0,1
-103.42460172927488_19.555329571527224,2017,lte,14587,3646,259166.0,1
-100.01100364962068_19.80907865997758,2017,lte,27620,6905,258314.0,2
-99.56184600756092_20.06242360245848,2017,lte,11568,2892,258131.0,1
-105.22123229751392_22.157348066763056,2017,lte,6620,1655,258078.0,1
-96.0584163994948_18.536379133934524,2017,lte,1737,434,258020.0,1
-115.64168959330036_32.50987222650548,2017,lte,63,15,258001.0,1
-99.47201447914898_17.5969646515423,2017,lte,64837,16209,257720.0,4
-103.51443325768682_20.736001700460776,2017,lte,15777,3944,257181.0,1
-101.08898199056412_19.893572092467096,2017,lte,6705,1676,257076.0,1
-102.9754440872151_20.56788388181208,2017,lte,1396,349,257016.0,1
-95.24993264378722_16.39427463860339,2017,lte,8091,2022,256088.0,1
-106.5687052236932_23.399696111112384,2017,lte,64,16,256005.0,1
-103.69409631451072_25.363242501952417,2017,lte,35,8,256000.0,1
-103.78392784292268_26.252816012613508,2017,lte,10,2,256000.0,1
-103.60426478609878_20.399580758267938,2017,lte,24241,6060,255279.0,2
-100.10083517803264_19.893572092467096,2017,lte,7703,1925,255088.0,1
-101.80763421785971_19.978020459734232,2017,lte,6634,1658,255075.0,1
-98.4838676666175_19.555329571527224,2017,lte,6479,1619,255074.0,1
-110.8806185874669_31.059101574863902,2017,lte,833,208,255011.0,1
-100.9093189337402_22.157348066763056,2017,lte,491792,122948,254786.0,25
-99.74150906438481_16.824689990463227,2017,lte,18151,4537,254199.0,1
-95.60925875743503_18.19535640646759,2017,lte,1480,370,254016.0,1
-101.35847657579998_19.724540322063106,2017,lte,6398,1599,253073.0,1
-105.49072688274978_22.48974330800898,2017,lte,4128,1032,253049.0,1
-99.20251989391312_18.280675179591228,2017,lte,1789,447,253020.0,1
-98.8431937802653_19.38594112873661,2017,lte,81313,20328,252914.0,5
-97.40588932567408_18.876722638813067,2017,lte,15812,3953,252178.0,1
-104.23308548498244_24.46707325258056,2017,lte,293,73,252004.0,1
-111.0602816442908_30.441494401135728,2017,lte,75,18,252001.0,1
-103.78392784292268_24.793705436249,2017,lte,9,2,252000.0,1
-99.74150906438481_19.38594112873661,2017,lte,79758,19939,251896.0,4
-98.57369919502945_19.639957238996963,2017,lte,15183,3795,251173.0,1
-105.40089535433782_28.090805185022827,2017,lte,903,225,251012.0,1
-105.67038993957365_22.821342118418087,2017,lte,414,103,251005.0,1
-110.97045011587883_29.27290695146803,2017,lte,117,29,251002.0,1
-97.13639474043822_18.79170102316482,2017,lte,76843,19210,250863.0,4
-102.4364549167434_20.31536009734494,2017,lte,9972,2493,250115.0,1
-105.31106382592586_20.903932972415895,2017,lte,1152,288,250013.0,1
-101.44830810421192_21.740748215917314,2017,lte,776,194,250009.0,1
-101.80763421785971_25.525478648254804,2017,lte,320,80,250004.0,1
-98.93302530867726_19.555329571527224,2017,lte,217458,54364,249471.0,11
-98.3042046097936_18.961701137971993,2017,lte,114207,28551,249283.0,6
-111.0602816442908_28.565245642321226,2017,lte,6,1,249000.0,1
-96.95673168361432_18.876722638813067,2017,lte,246622,61655,248771.0,13
-98.39403613820555_19.47065748087565,2017,lte,8107,2026,248092.0,1
-99.38218295073702_17.93915008306695,2017,lte,5663,1415,248063.0,1
-100.81948740532826_25.606514633611518,2017,lte,1356,339,248017.0,1
-100.81948740532826_22.406718801972914,2017,lte,954,238,248011.0,1
-103.78392784292268_24.875229762108027,2017,lte,128,32,248002.0,1
-109.08398801922786_26.172222619697713,2017,lte,3540,885,247045.0,1
-99.65167753597288_17.082472363846335,2017,lte,1892,473,247021.0,1
-103.60426478609878_25.20078829432483,2017,lte,83,20,247001.0,1
-100.28049823485654_25.849292740029377,2017,lte,91227,22806,246126.0,5
-102.07712880309558_20.399580758267938,2017,lte,8213,2053,246094.0,1
-103.60426478609878_20.31536009734494,2017,lte,5360,1340,246062.0,1
-101.62797116103582_19.978020459734232,2017,lte,2789,697,246032.0,1
-100.46016129168045_22.986839990812282,2017,lte,868,217,246010.0,1
-97.94487849614578_20.31536009734494,2017,lte,35333,8833,245406.0,2
-100.01100364962068_20.31536009734494,2017,lte,10594,2648,245122.0,1
-100.01100364962068_25.606514633611518,2017,lte,90631,22657,244119.0,5
-110.8806185874669_30.98211760082562,2017,lte,313,78,244004.0,1
-99.65167753597288_25.606514633611518,2017,lte,125,31,244002.0,1
-104.95173771227806_27.13562950119585,2017,lte,21911,5477,243277.0,2
-99.92117212120874_16.996584219749444,2017,lte,6264,1566,243069.0,1
-110.700955530643_27.93218916728376,2017,lte,1178,294,243017.0,1
-103.87375937133461_26.252816012613508,2017,lte,225,56,243003.0,1
-103.33477020086292_20.651966032043,2017,lte,720578,180144,242283.0,37
-99.74150906438481_19.978020459734232,2017,lte,5990,1497,242068.0,1
-101.89746574627168_19.978020459734232,2017,lte,802,200,242009.0,1
-92.91431290507646_18.02459368888261,2017,lte,310020,77505,241445.0,16
-108.72466190558004_25.687495726925793,2017,lte,17479,4369,241216.0,1
-105.31106382592586_27.93218916728376,2017,lte,992,248,241013.0,1
-100.7296558769163_22.48974330800898,2017,lte,386,96,241005.0,1
-107.37718897940076_24.54881126905396,2017,lte,16732,4183,240204.0,1
-104.77207465545413_21.490205623732116,2017,lte,6580,1645,240077.0,1
-101.53813963262388_21.65728227791886,2017,lte,3139,784,240036.0,1
-96.2380794563187_19.30118067727593,2017,lte,721,180,240036.0,1
-105.40089535433782_22.323644662951814,2017,lte,2772,693,240033.0,1
-104.5025800702183_26.895541683016987,2017,lte,1,0,240000.0,0
-97.13639474043822_19.639957238996963,2017,lte,24160,6040,239275.0,2
-102.9754440872151_20.651966032043,2017,lte,3163,790,239036.0,1
-111.0602816442908_30.053487508684874,2017,lte,2163,540,239029.0,1
-104.77207465545413_21.071676463670826,2017,lte,2233,558,239026.0,1
-99.38218295073702_20.06242360245848,2017,lte,53299,13324,238606.0,3
-101.08898199056412_20.56788388181208,2017,lte,42583,10645,238489.0,3
-102.7957810303912_23.152135326203435,2017,lte,14428,3607,238172.0,1
-100.28049823485654_20.31536009734494,2017,lte,5283,1320,238061.0,1
-105.13140076910196_21.907534568332167,2017,lte,8420,2105,237098.0,1
-106.02971605322148_23.234706690272183,2017,lte,1789,447,237021.0,1
-104.6822431270422_21.071676463670826,2017,lte,355,88,237004.0,1
-110.5212924738191_27.85279367098089,2017,lte,96,24,237001.0,1
-106.11954758163344_28.644112654258493,2017,lte,223945,55986,236908.0,12
-103.51443325768682_19.724540322063106,2017,lte,44434,11108,236505.0,3
-96.68723709837846_18.79170102316482,2017,lte,30974,7743,235348.0,2
-99.83134059279678_16.824689990463227,2017,lte,163823,40955,235340.0,9
-99.83134059279678_19.978020459734232,2017,lte,20589,5147,235234.0,2
-100.5499928200924_20.483755405236035,2017,lte,19173,4793,235220.0,1
-105.22123229751392_27.85279367098089,2017,lte,3727,931,235048.0,1
-100.1906667064446_25.849292740029377,2017,lte,460620,115155,234687.0,24
-108.6348303771681_25.687495726925793,2017,lte,32650,8162,234403.0,2
-99.65167753597288_16.996584219749444,2017,lte,3272,818,234036.0,1
-95.51942722902308_18.19535640646759,2017,lte,930,232,234010.0,1
-104.59241159863024_26.895541683016987,2017,lte,2,0,234000.0,0
-97.85504696773384_18.961701137971993,2017,lte,66004,16501,233742.0,4
-98.93302530867726_21.907534568332167,2017,lte,2252,563,233026.0,1
-104.77207465545413_21.155477408046544,2017,lte,89,22,233001.0,1
-99.11268836550116_19.639957238996963,2017,lte,747871,186967,232499.0,38
-101.35847657579998_20.98782826745112,2017,lte,17200,4300,232198.0,1
-105.22123229751392_27.773339995870302,2017,lte,1100,275,232014.0,1
-95.78892181425894_18.365952003926687,2017,lte,51832,12958,231576.0,3
-103.33477020086292_20.399580758267938,2017,lte,44293,11073,231509.0,3
-98.3042046097936_19.131528127403627,2017,lte,124419,31104,231398.0,7
-101.80763421785971_21.071676463670826,2017,lte,33511,8377,231385.0,2
-99.20251989391312_18.79170102316482,2017,lte,116900,29225,231313.0,6
-105.40089535433782_28.170025488556703,2017,lte,23164,5791,231301.0,2
-100.9093189337402_28.328290144155623,2017,lte,5659,1414,231073.0,1
-95.16010111537528_16.566556429843892,2017,lte,2432,608,231027.0,1
-100.9093189337402_28.24918717747822,2017,lte,137,34,231002.0,1
-102.70594950197923_22.986839990812282,2017,lte,27242,6810,230324.0,2
-95.42959570061112_18.109995853199123,2017,lte,2017,504,230022.0,1
-103.69409631451072_20.56788388181208,2017,lte,8548,2137,229098.0,1
-100.63982434850435_21.40659520719035,2017,lte,4898,1224,229057.0,1
-103.78392784292268_25.119479734271003,2017,lte,1997,499,229024.0,1
-111.15011317270276_29.975702594893676,2017,lte,4,1,229000.0,1
-96.86690015520236_17.168320960941635,2017,lte,20935,5233,228230.0,2
-116.8993309910677_32.054197227634276,2017,lte,1117,279,228051.0,1
-106.29921063845734_23.317226998408007,2017,lte,1408,352,228017.0,1
-100.10083517803264_26.333353532323734,2017,lte,72,18,228001.0,1
-110.97045011587883_28.090805185022827,2017,lte,11,2,227000.0,1
-97.22622626885018_19.555329571527224,2017,lte,55047,13761,226626.0,3
-98.8431937802653_19.893572092467096,2017,lte,16305,4076,226185.0,1
-100.99915046215216_21.824165695582103,2017,lte,5207,1301,226061.0,1
-110.8806185874669_28.01152637503609,2017,lte,3104,776,226040.0,1
-107.73651509304855_24.875229762108027,2017,lte,1166,291,226014.0,1
-110.8806185874669_30.9050714690882,2017,lte,511,127,226007.0,1
-98.4838676666175_19.47065748087565,2017,lte,9114,2278,225104.0,1
-108.09584120669638_25.363242501952417,2017,lte,4368,1092,225054.0,1
-103.87375937133461_26.333353532323734,2017,lte,30,7,225000.0,1
-99.47201447914898_17.254129836601564,2017,lte,13994,3498,224154.0,1
-104.59241159863024_21.071676463670826,2017,lte,3061,765,224035.0,1
-110.97045011587883_29.507716399768807,2017,lte,70,17,224001.0,1
-110.97045011587883_31.13602330248053,2017,lte,5534,1383,223076.0,1
-102.7957810303912_20.736001700460776,2017,lte,2287,571,223026.0,1
-110.16196636017128_27.61425855083609,2017,lte,285,71,223004.0,1
-106.3890421668693_30.131211370178782,2017,lte,6,1,223000.0,1
-96.7770686267904_19.47065748087565,2017,lte,18067,4516,222205.0,1
-111.0602816442908_29.897856724325163,2017,lte,6,1,222000.0,1
-98.93302530867726_19.724540322063106,2017,lte,115894,28973,221317.0,6
-97.13639474043822_20.31536009734494,2017,lte,6246,1561,221072.0,1
-111.15011317270276_29.897856724325163,2017,lte,2,0,221000.0,0
-99.74150906438481_27.13562950119585,2017,lte,0,0,221000.0,0
-99.83134059279678_19.80907865997758,2017,lte,49257,12314,220560.0,3
-99.38218295073702_21.907534568332167,2017,lte,7318,1829,220085.0,1
-103.69409631451072_19.216376289129798,2017,lte,155857,38964,219751.0,8
-100.1906667064446_25.76842180371728,2017,lte,368040,92010,219544.0,19
-103.51443325768682_20.31536009734494,2017,lte,6716,1679,219077.0,1
-97.49572085408602_20.81999073208341,2017,lte,5240,1310,219060.0,1
-101.62797116103582_19.893572092467096,2017,lte,2733,683,219031.0,1
-106.02971605322148_23.152135326203435,2017,lte,1025,256,219012.0,1
-88.87189412653862_20.81999073208341,2017,lte,322,80,219004.0,1
-110.97045011587883_29.429506823858794,2017,lte,64,16,219001.0,1
-111.68910234317447_30.67356102272396,2017,lte,1,0,219000.0,0
-111.0602816442908_30.286475556817294,2017,lte,6,1,219000.0,1
-100.10083517803264_20.31536009734494,2017,lte,7315,1828,218084.0,1
-105.13140076910196_27.61425855083609,2017,lte,1600,400,218021.0,1
-98.93302530867726_18.79170102316482,2017,lte,154997,38749,217742.0,8
-100.9093189337402_19.893572092467096,2017,lte,5071,1267,217058.0,1
-99.47201447914898_19.38594112873661,2017,lte,92653,23163,217041.0,5
-97.49572085408602_18.536379133934524,2017,lte,21260,5315,216239.0,2
-96.86690015520236_16.049254853895768,2017,lte,2516,629,216027.0,1
-97.40588932567408_18.45118671128534,2017,lte,263525,65881,215928.0,14
-96.86690015520236_17.254129836601564,2017,lte,32486,8121,215357.0,2
-95.78892181425894_18.280675179591228,2017,lte,1959,489,215022.0,1
-99.29235142232508_19.80907865997758,2017,lte,34234,8558,214389.0,2
-99.56184600756092_27.45494572067861,2017,lte,185014,46253,214372.0,10
-104.5025800702183_24.221541165812983,2017,lte,2215,553,214027.0,1
-111.0602816442908_30.20887408437997,2017,lte,185,46,214002.0,1
-104.05342242815854_20.903932972415895,2017,lte,3299,824,213038.0,1
-99.11268836550116_19.04663635567089,2017,lte,3142,785,213035.0,1
-111.0602816442908_28.24918717747822,2017,lte,1,0,213000.0,0
-102.7957810303912_20.399580758267938,2017,lte,31041,7760,212357.0,2
-100.99915046215216_20.56788388181208,2017,lte,18881,4720,212217.0,1
-116.8993309910677_32.13030191442742,2017,lte,1842,460,212064.0,1
-111.77893387158642_30.67356102272396,2017,lte,510,127,212007.0,1
-110.97045011587883_28.644112654258493,2017,lte,1,0,212000.0,0
-99.92117212120874_26.574629652018167,2017,lte,9,2,212000.0,1
-107.1076943941649_24.139591567151705,2017,lte,2246,561,211028.0,1
-105.31106382592586_22.157348066763056,2017,lte,2242,560,211026.0,1
-110.8806185874669_30.67356102272396,2017,lte,1935,483,211026.0,1
-99.11268836550116_19.131528127403627,2017,lte,1489,372,211017.0,1
-97.76521543932188_21.65728227791886,2017,lte,363,90,211004.0,1
-111.32977622952666_30.596267157841,2017,lte,5,1,211000.0,1
-116.27051029218401_32.50987222650548,2017,lte,8596,2149,210121.0,1
-108.9941564908159_26.413835058545235,2017,lte,2385,596,210030.0,1
-96.86690015520236_15.876519723377672,2017,lte,1388,347,210015.0,1
-116.8993309910677_31.978029188272785,2017,lte,125,31,209062.0,1
-107.73651509304855_25.038117040038248,2017,lte,4487,1121,209055.0,1
-95.51942722902308_18.109995853199123,2017,lte,1265,316,209014.0,1
-98.8431937802653_25.849292740029377,2017,lte,18,4,209000.0,1
-100.7296558769163_25.687495726925793,2017,lte,7262,1815,208090.0,1
-100.81948740532826_25.20078829432483,2017,lte,2411,602,208029.0,1
-106.5687052236932_30.36401569354365,2017,lte,0,0,208000.0,0
-110.43146094540714_27.85279367098089,2017,lte,39,9,208000.0,1
-100.01100364962068_19.893572092467096,2017,lte,29176,7294,207332.0,2
-99.74150906438481_19.639957238996963,2017,lte,23728,5932,207270.0,2
-99.20251989391312_19.724540322063106,2017,lte,265746,66436,207020.0,14
-101.17881351897606_21.907534568332167,2017,lte,606,151,207007.0,1
-99.20251989391312_25.849292740029377,2017,lte,289,72,207004.0,1
-100.46016129168045_23.069513046210616,2017,lte,190,47,207002.0,1
-102.88561255880316_23.234706690272183,2017,lte,34352,8588,206409.0,2
-96.14824792790674_18.621529104598828,2017,lte,1755,438,206020.0,1
-97.40588932567408_20.903932972415895,2017,lte,33221,8305,205382.0,2
-97.40588932567408_20.651966032043,2017,lte,10640,2660,205122.0,1
-109.26365107605176_26.65494248133258,2017,lte,125,31,205002.0,1
-107.28735745098882_24.385282141599326,2017,lte,7677,1919,204092.0,1
-99.29235142232508_21.907534568332167,2017,lte,1525,381,204018.0,1
-99.11268836550116_25.849292740029377,2017,lte,214,53,204003.0,1
-99.56184600756092_17.082472363846335,2017,lte,3160,790,202035.0,1
-105.22123229751392_27.93218916728376,2017,lte,1324,331,202017.0,1
-98.8431937802653_19.639957238996963,2017,lte,35653,8913,201405.0,2
-97.31605779726212_18.19535640646759,2017,lte,314,78,201003.0,1
-102.34662338833144_20.14678136179733,2017,lte,5276,1319,200060.0,1
-98.39403613820555_20.14678136179733,2017,lte,39030,9757,199444.0,2
-99.65167753597288_18.876722638813067,2017,lte,35086,8771,199394.0,2
-98.93302530867726_18.876722638813067,2017,lte,116324,29081,199307.0,6
-89.05155718336252_20.81999073208341,2017,lte,5036,1259,199058.0,1
-110.8806185874669_28.95898713510335,2017,lte,1295,323,199017.0,1
-117.0789940478916_32.50987222650548,2017,lte,313627,78406,198407.0,16
-101.80763421785971_21.155477408046544,2018,lte,9712,2428,198112.0,1
-116.8993309910677_32.35823504729191,2018,lte,1037,259,198015.0,1
-104.8619061838661_21.071676463670826,2018,lte,1013,253,198012.0,1
-98.8431937802653_18.961701137971993,2018,lte,20191,5047,197227.0,2
-99.92117212120874_20.23109357938729,2018,lte,6858,1714,197078.0,1
-96.14824792790674_18.536379133934524,2018,lte,2786,696,197031.0,1
-92.82448137666452_16.652639677241943,2018,lte,2213,553,197024.0,1
-98.3042046097936_25.93010841242947,2018,lte,1088,272,197013.0,1
-100.10083517803264_25.606514633611518,2018,lte,218920,54730,196703.0,11
-109.26365107605176_26.735198841284596,2018,lte,4642,1160,196059.0,1
-95.16010111537528_16.480434691146606,2018,lte,4493,1123,196049.0,1
-100.9093189337402_22.07412590125628,2018,lte,57818,14454,195680.0,3
-98.75336225185336_18.706636456461325,2018,lte,25713,6428,195289.0,2
-101.62797116103582_20.98782826745112,2018,lte,12745,3186,195146.0,1
-102.2567918599195_21.65728227791886,2018,lte,3136,784,195036.0,1
-96.7770686267904_16.39427463860339,2018,lte,1835,458,195020.0,1
-96.86690015520236_16.135566378803716,2018,lte,197,49,194002.0,1
-97.67538391090993_19.38594112873661,2018,lte,4022,1005,193045.0,1
-106.3890421668693_29.897856724325163,2018,lte,89,22,193001.0,1
-97.31605779726212_18.109995853199123,2018,lte,23,5,193000.0,1
-101.44830810421192_19.639957238996963,2018,lte,3949,987,192045.0,1
-93.45330207554818_16.73868425631437,2018,lte,3183,795,191035.0,1
-105.85005299639758_22.904116301036076,2018,lte,2895,723,191034.0,1
-105.13140076910196_22.07412590125628,2018,lte,1697,424,191020.0,1
-100.10083517803264_26.413835058545235,2018,lte,24,6,191000.0,1
-93.54313360396013_16.652639677241943,2018,lte,3250,812,190036.0,1
-101.26864504738802_21.907534568332167,2018,lte,913,228,190011.0,1
-98.39403613820555_25.93010841242947,2018,lte,245,61,190003.0,1
-103.87375937133461_20.903932972415895,2018,lte,34957,8739,189402.0,2
-96.32791098473065_16.910656703520466,2018,lte,10907,2726,188120.0,1
-110.34162941699518_27.61425855083609,2018,lte,7580,1895,188097.0,1
-103.60426478609878_25.606514633611518,2018,lte,3825,956,188047.0,1
-96.2380794563187_16.910656703520466,2018,lte,2571,642,188028.0,1
-95.24993264378722_16.480434691146606,2018,lte,1058,264,188012.0,1
-105.76022146798562_23.564480194787976,2018,lte,212,53,188003.0,1
-102.7957810303912_23.234706690272183,2018,lte,6659,1664,187079.0,1
-116.71966793424377_31.978029188272785,2018,lte,155,38,187002.0,1
-103.51443325768682_19.47065748087565,2018,lte,4427,1106,186050.0,1
-101.80763421785971_21.40659520719035,2018,lte,3881,970,186045.0,1
-102.6161179735673_20.903932972415895,2018,lte,577,144,186007.0,1
-103.69409631451072_24.956700339764303,2018,lte,297,74,186004.0,1
-98.03471002455774_19.893572092467096,2018,lte,5873,1468,185067.0,1
-93.54313360396013_16.73868425631437,2018,lte,1059,264,185012.0,1
-98.6635307234414_18.79170102316482,2018,lte,4839,1209,184054.0,1
