year,id_lower,id_upper,population,area_km2,population_km2,users,cells_to_build,radio,cost,population_served,motorway,primary,secondary,tertiary,trunk,total,attractiveness
2000,-100.3703297632685_24.46707325258056,-100.50507705588642_24.261843284963483,188,82,2.292682926829268,47.0,1,gsm,100000,188,43.5,0.0,0.0,17.1,0.0,60.6,435000.0
2000,-103.06527561562706_25.525478648254804,-103.20002290824499_25.889022851998433,715,81,8.82716049382716,178.75,1,gsm,100000,715,43.5,0.0,0.0,3.7,15.4,62.6,435000.0
2000,-103.96359089974658_26.413835058545235,-104.09833819236451_26.694378202546382,420,80,5.25,105.0,1,gsm,100000,420,43.5,16.0,0.0,2.5,0.0,62.0,435000.0
2000,-102.9754440872151_25.525478648254804,-103.20002290824499_25.889022851998433,679,81,8.382716049382717,169.75,1,gsm,100000,679,43.4,0.0,0.5,0.0,15.6,59.5,434000.0
2000,-100.46016129168045_23.975534817529628,-100.50507705588642_24.261843284963483,702,83,8.457831325301205,175.5,1,gsm,100000,702,43.3,0.0,0.0,28.1,0.0,71.4,433000.0
2000,-100.28049823485654_24.54881126905396,-100.50507705588642_24.261843284963483,1997,82,24.353658536585368,499.25,1,gsm,100000,1997,43.3,0.0,0.0,11.6,0.0,54.9,433000.0
2000,-99.92117212120874_25.606514633611518,-99.6067617717669_25.889022851998433,1955,81,24.135802469135804,488.75,1,gsm,100000,1955,43.3,22.5,0.0,19.3,0.0,85.1,433000.0
2000,-102.7957810303912_20.483755405236035,-103.20002290824499_20.104045576200285,4280,87,49.195402298850574,1070.0,1,gsm,100000,4280,43.2,13.5,0.0,18.6,0.0,75.30000000000001,432000.0
2000,-100.63982434850435_23.729057835540004,-100.50507705588642_23.440275316683813,2081,83,25.072289156626507,520.25,1,gsm,100000,2081,43.1,12.8,4.6,9.5,12.2,82.2,431000.0
2000,-100.10083517803264_26.252816012613508,-100.50507705588642_25.889022851998433,8,80,0.1,2.0,1,gsm,100000,8,43.1,21.0,0.0,0.0,0.0,64.1,431000.0
2000,-96.5974055699665_18.79170102316482,-96.91181591940833_18.408052407294335,9998,89,112.3370786516854,2499.5,1,gsm,100000,9998,43.1,0.0,0.0,41.0,0.0,84.1,431000.0
2000,-100.63982434850435_23.48211388939773,-100.50507705588642_23.440275316683813,1362,84,16.214285714285715,340.5,1,gsm,100000,1362,43.0,13.4,0.0,2.6,0.0,59.0,430000.0
2000,-100.46016129168045_19.893572092467096,-100.50507705588642_20.104045576200285,51222,88,582.0681818181819,12805.5,2,gsm,200000,51222,42.9,41.8,1.8,28.8,0.0,115.29999999999998,429000.0
2000,-108.4551673203442_25.606514633611518,-108.58991461296212_25.889022851998433,57042,81,704.2222222222222,14260.5,2,gsm,200000,57042,42.9,7.8,24.1,61.1,0.0,135.9,429000.0
2000,-115.46202653647646_32.50987222650548,-115.77643688591829_32.16754498931748,896,71,12.619718309859154,224.0,1,gsm,100000,896,42.8,0.0,0.0,0.0,0.0,42.8,428000.0
2000,-106.47887369528124_30.36401569354365,-106.79328404472308_30.634157640604073,0,74,0.0,0.0,0,gsm,0,0,42.7,0.0,0.0,0.0,0.0,42.7,427000.0
2000,-103.51443325768682_19.893572092467096,-103.20002290824499_20.104045576200285,8165,88,92.7840909090909,2041.25,1,gsm,100000,8165,42.6,11.0,4.1,6.2,0.0,63.900000000000006,426000.0
2000,-103.69409631451072_26.091573474384994,-104.09833819236451_25.889022851998433,75,80,0.9375,18.75,1,gsm,100000,75,42.6,17.7,0.0,0.0,0.0,60.3,426000.0
2000,-96.86690015520236_18.876722638813067,-96.91181591940833_19.25824126810751,32159,89,361.3370786516854,8039.75,1,gsm,100000,32159,42.6,25.2,1.5,40.4,0.0,109.7,426000.0
2000,-102.6161179735673_20.31536009734494,-102.30170762412546_20.104045576200285,5554,87,63.83908045977012,1388.5,1,gsm,100000,5554,42.5,13.4,4.8,27.3,0.0,88.0,425000.0
2000,-102.9754440872151_20.483755405236035,-103.20002290824499_20.104045576200285,1565,87,17.988505747126435,391.25,1,gsm,100000,1565,42.5,0.0,0.0,29.6,0.0,72.1,425000.0
2000,-95.07026958696332_17.93915008306695,-95.11518535116929_17.55364439805181,7009,90,77.87777777777778,1752.25,1,gsm,100000,7009,42.5,20.4,0.0,46.5,0.0,109.4,425000.0
2000,-100.28049823485654_24.793705436249,-100.50507705588642_25.078136039742063,334,82,4.073170731707317,83.5,1,gsm,100000,334,42.4,0.0,0.0,0.0,0.0,42.4,424000.0
2000,-101.53813963262388_25.525478648254804,-101.40339234000594_25.889022851998433,44,81,0.5432098765432098,11.0,1,gsm,100000,44,42.4,0.0,0.0,0.0,0.0,42.4,424000.0
2000,-104.3229170133944_26.815398614221458,-104.09833819236451_26.694378202546382,17,79,0.2151898734177215,4.25,1,gsm,100000,17,42.4,20.6,0.0,0.0,0.0,63.0,424000.0
2000,-93.63296513237208_18.02459368888261,-93.31855478293025_18.408052407294335,8527,90,94.74444444444444,2131.75,1,gsm,100000,8527,42.4,17.5,0.0,20.0,0.0,79.9,424000.0
2000,-98.8431937802653_19.04663635567089,-98.70844648764738_19.25824126810751,29300,89,329.2134831460674,7325.0,1,gsm,100000,29300,42.3,8.0,11.3,23.2,0.0,84.8,423000.0
2000,-100.28049823485654_24.630496059242333,-100.50507705588642_24.261843284963483,527,82,6.426829268292683,131.75,1,gsm,100000,527,42.2,0.0,0.0,0.0,0.0,42.2,422000.0
2000,-88.06341037083106_20.736001700460776,-87.92866307821312_20.945304610476846,1294,87,14.873563218390805,323.5,1,gsm,100000,1294,42.1,12.7,0.0,19.4,0.0,74.19999999999999,421000.0
2000,-99.92117212120874_26.735198841284596,-99.6067617717669_26.694378202546382,5,79,0.0632911392405063,1.25,1,gsm,100000,5,42.1,16.8,0.0,0.0,0.0,58.900000000000006,421000.0
2000,-87.9735788424191_20.81999073208341,-87.92866307821312_20.945304610476846,1085,87,12.471264367816092,271.25,1,gsm,100000,1085,41.9,0.0,0.0,32.2,0.0,74.1,419000.0
2000,-88.69223106971472_20.736001700460776,-88.82697836233264_20.945304610476846,815,87,9.367816091954024,203.75,1,gsm,100000,815,41.9,15.9,0.0,6.4,0.0,64.2,419000.0
2000,-97.31605779726212_18.876722638813067,-96.91181591940833_19.25824126810751,7445,89,83.65168539325843,1861.25,1,gsm,100000,7445,41.9,0.0,15.7,24.0,0.0,81.6,419000.0
2000,-98.57369919502945_19.978020459734232,-98.70844648764738_20.104045576200285,6939,88,78.85227272727273,1734.75,1,gsm,100000,6939,41.9,0.0,11.1,7.1,0.0,60.1,419000.0
2000,-102.88561255880316_20.736001700460776,-103.20002290824499_20.945304610476846,7599,87,87.34482758620689,1899.75,1,gsm,100000,7599,41.8,23.7,0.0,21.8,0.0,87.3,418000.0
2000,-94.80077500172746_17.93915008306695,-95.11518535116929_17.55364439805181,2795,90,31.05555555555556,698.75,1,gsm,100000,2795,41.8,28.8,13.5,33.1,0.0,117.2,418000.0
2000,-99.20251989391312_18.536379133934524,-99.6067617717669_18.408052407294335,6585,89,73.98876404494382,1646.25,1,gsm,100000,6585,41.7,0.0,19.0,23.9,0.0,84.6,417000.0
2000,-100.46016129168045_20.81999073208341,-100.50507705588642_20.945304610476846,28291,87,325.18390804597703,7072.75,1,gsm,100000,28291,41.6,8.9,13.5,33.4,0.0,97.4,416000.0
2000,-105.04156924069_21.155477408046544,-104.99665347648403_20.945304610476846,95,87,1.091954022988506,23.75,1,gsm,100000,95,41.6,0.0,0.0,0.0,0.0,41.6,416000.0
2000,-87.9735788424191_20.736001700460776,-87.92866307821312_20.945304610476846,1411,87,16.2183908045977,352.75,1,gsm,100000,1411,41.6,0.0,0.0,13.5,0.0,55.1,416000.0
2000,-93.9922912460199_18.02459368888261,-94.21687006704977_18.408052407294335,873,90,9.7,218.25,1,gsm,100000,873,41.6,12.5,0.0,0.0,0.0,54.1,416000.0
2000,-101.89746574627168_25.606514633611518,-102.30170762412546_25.889022851998433,425,81,5.246913580246914,106.25,1,gsm,100000,425,41.5,0.0,0.0,25.8,0.0,67.3,415000.0
2000,-104.77207465545413_21.40659520719035,-104.99665347648403_21.781862442026636,4175,86,48.54651162790697,1043.75,1,gsm,100000,4175,41.5,0.0,3.0,0.0,15.6,60.1,415000.0
2000,-106.3890421668693_23.317226998408007,-106.79328404472308_23.440275316683813,23530,84,280.1190476190476,5882.5,1,gsm,100000,23530,41.5,8.5,18.5,47.2,17.4,133.1,415000.0
2000,-87.70408425718324_20.81999073208341,-87.92866307821312_20.945304610476846,3743,87,43.02298850574713,935.75,1,gsm,100000,3743,41.5,16.5,0.0,7.1,0.0,65.1,415000.0
2000,-95.24993264378722_18.02459368888261,-95.11518535116929_18.408052407294335,3076,90,34.17777777777778,769.0,1,gsm,100000,3076,41.5,0.0,0.0,43.8,0.0,85.3,415000.0
2000,-98.93302530867726_19.893572092467096,-98.70844648764738_20.104045576200285,142001,88,1613.6477272727273,35500.25,4,gsm,400000,142001,41.4,12.0,4.9,83.6,18.1,159.99999999999997,414000.0
2000,-100.5499928200924_23.069513046210616,-100.50507705588642_23.440275316683813,503,84,5.988095238095238,125.75,1,gsm,100000,503,41.3,0.0,0.0,18.9,0.0,60.2,413000.0
2000,-100.5499928200924_23.399696111112384,-100.50507705588642_23.440275316683813,943,84,11.226190476190476,235.75,1,gsm,100000,943,41.3,0.0,0.0,10.2,0.0,51.5,413000.0
2000,-104.59241159863024_21.155477408046544,-104.99665347648403_20.945304610476846,5063,87,58.195402298850574,1265.75,1,gsm,100000,5063,41.3,0.0,0.0,4.6,19.5,65.4,413000.0
2000,-100.63982434850435_23.399696111112384,-100.50507705588642_23.440275316683813,695,84,8.273809523809524,173.75,1,gsm,100000,695,41.2,0.0,0.0,13.6,0.0,54.8,412000.0
2000,-101.89746574627168_21.23923094804045,-102.30170762412546_20.945304610476846,1385,86,16.1046511627907,346.25,1,gsm,100000,1385,41.2,0.0,7.7,0.0,0.0,48.900000000000006,412000.0
2000,-103.51443325768682_19.978020459734232,-103.20002290824499_20.104045576200285,6637,88,75.42045454545455,1659.25,1,gsm,100000,6637,41.2,0.0,0.0,22.1,0.0,63.3,412000.0
2000,-96.95673168361432_19.639957238996963,-96.91181591940833_19.25824126810751,31210,88,354.65909090909093,7802.5,1,gsm,100000,31210,41.2,20.6,13.9,14.1,0.0,89.8,412000.0
2000,-104.95173771227806_21.573768030665356,-104.99665347648403_21.781862442026636,6633,86,77.12790697674419,1658.25,1,gsm,100000,6633,41.1,0.0,0.0,23.1,19.1,83.30000000000001,411000.0
2000,-99.74150906438481_27.055657242313234,-99.6067617717669_26.694378202546382,1,79,0.0126582278481012,0.25,1,gsm,100000,1,41.0,20.3,0.0,0.0,0.0,61.3,410000.0
2000,-100.81948740532826_25.28204259258345,-100.50507705588642_25.078136039742063,937,81,11.567901234567902,234.25,1,gsm,100000,937,40.9,21.0,0.0,4.8,0.0,66.7,409000.0
2000,-101.62797116103582_21.071676463670826,-101.40339234000594_20.945304610476846,473591,87,5443.574712643678,118397.75,12,gsm,1200000,473591,40.9,37.4,47.5,113.5,43.6,282.90000000000003,409000.0
2000,-102.52628644515534_20.31536009734494,-102.30170762412546_20.104045576200285,48110,87,552.9885057471264,12027.5,2,gsm,200000,48110,40.9,33.0,18.9,12.0,0.0,104.8,409000.0
2000,-110.97045011587883_28.722920413707833,-111.28486046532069_29.07607902640035,10,77,0.1298701298701298,2.5,1,gsm,100000,10,40.9,0.0,0.0,0.0,0.0,40.9,409000.0
2000,-103.06527561562706_20.651966032043,-103.20002290824499_20.945304610476846,47077,87,541.1149425287356,11769.25,2,gsm,200000,47077,40.8,17.4,4.5,39.8,11.9,114.4,408000.0
2000,-87.70408425718324_20.903932972415895,-87.92866307821312_20.945304610476846,3877,87,44.5632183908046,969.25,1,gsm,100000,3877,40.8,0.0,0.0,20.1,0.0,60.9,408000.0
2000,-88.3329049560669_20.736001700460776,-87.92866307821312_20.945304610476846,5692,87,65.42528735632185,1423.0,1,gsm,100000,5692,40.7,0.0,29.5,0.0,0.0,70.2,407000.0
2000,-93.81262818919599_18.02459368888261,-94.21687006704977_18.408052407294335,8107,90,90.07777777777778,2026.75,1,gsm,100000,8107,40.7,13.3,0.0,0.0,0.0,54.0,407000.0
2000,-100.81948740532826_19.893572092467096,-100.50507705588642_20.104045576200285,21706,88,246.6590909090909,5426.5,1,gsm,100000,21706,40.6,25.5,0.0,27.8,0.0,93.9,406000.0
2000,-106.3890421668693_29.975702594893676,-106.79328404472308_29.858158417710026,71,75,0.9466666666666668,17.75,1,gsm,100000,71,40.6,0.0,0.0,3.6,0.0,44.2,406000.0
2000,-111.0602816442908_30.518911586693704,-111.28486046532069_30.634157640604073,135,74,1.8243243243243243,33.75,1,gsm,100000,135,40.6,0.0,0.0,0.0,0.0,40.6,406000.0
2000,-88.42273648447886_20.736001700460776,-88.82697836233264_20.945304610476846,2944,87,33.83908045977012,736.0,1,gsm,100000,2944,40.6,0.0,23.6,0.0,0.0,64.2,406000.0
2000,-98.39403613820555_19.216376289129798,-98.70844648764738_19.25824126810751,61828,89,694.6966292134831,15457.0,2,gsm,200000,61828,40.6,26.8,17.2,24.7,0.0,109.3,406000.0
2000,-106.3890421668693_30.053487508684874,-106.79328404472308_29.858158417710026,24,75,0.32,6.0,1,gsm,100000,24,40.5,0.0,0.0,0.0,0.0,40.5,405000.0
2000,-93.72279666078404_18.02459368888261,-93.31855478293025_18.408052407294335,8691,90,96.56666666666666,2172.75,1,gsm,100000,8691,40.5,14.9,0.0,28.8,0.0,84.2,405000.0
2000,-99.47201447914898_17.76813922738665,-99.6067617717669_17.55364439805181,8261,90,91.78888888888888,2065.25,1,gsm,100000,8261,40.5,0.0,0.0,22.9,0.0,63.4,405000.0
2000,-87.52442120035934_20.903932972415895,-87.92866307821312_20.945304610476846,4283,87,49.22988505747127,1070.75,1,gsm,100000,4283,40.4,12.7,12.6,13.3,0.0,78.99999999999999,404000.0
2000,-101.08898199056412_28.01152637503609,-101.40339234000594_28.288018668890736,2,78,0.0256410256410256,0.5,1,gsm,100000,2,40.3,0.0,0.0,0.0,0.0,40.3,403000.0
2000,-98.75336225185336_19.724540322063106,-98.70844648764738_20.104045576200285,40825,88,463.92045454545456,10206.25,2,gsm,200000,40825,40.3,7.7,36.3,26.2,0.0,110.5,403000.0
2000,-99.20251989391312_18.02459368888261,-99.6067617717669_18.408052407294335,510,90,5.666666666666667,127.5,1,gsm,100000,510,40.3,0.0,0.0,9.8,0.0,50.1,403000.0
2000,-99.65167753597288_25.687495726925793,-99.6067617717669_25.889022851998433,1147,81,14.160493827160494,286.75,1,gsm,100000,1147,40.3,0.0,44.6,16.1,0.0,101.0,403000.0
2000,-106.7483682805171_23.729057835540004,-106.79328404472308_23.440275316683813,3823,83,46.06024096385542,955.75,1,gsm,100000,3823,40.2,0.0,0.0,22.3,0.0,62.5,402000.0
2000,-101.71780268944778_19.47065748087565,-101.40339234000594_19.25824126810751,6244,88,70.95454545454545,1561.0,1,gsm,100000,6244,40.1,15.2,18.2,19.7,0.0,93.2,401000.0
2000,-111.0602816442908_28.407334281484882,-111.28486046532069_28.288018668890736,61,77,0.7922077922077922,15.25,1,gsm,100000,61,40.0,0.0,0.0,0.0,0.0,40.0,400000.0
2000,-100.28049823485654_19.893572092467096,-100.50507705588642_20.104045576200285,8329,88,94.64772727272728,2082.25,1,gsm,100000,8329,39.9,0.0,0.0,74.5,0.0,114.4,399000.0
2000,-100.46016129168045_20.98782826745112,-100.50507705588642_20.945304610476846,9972,87,114.6206896551724,2493.0,1,gsm,100000,9972,39.9,9.4,0.0,7.8,0.0,57.1,399000.0
2000,-98.3042046097936_19.216376289129798,-98.70844648764738_19.25824126810751,42430,89,476.7415730337079,10607.5,2,gsm,200000,42430,39.9,16.8,43.7,22.3,0.0,122.7,399000.0
2000,-116.98916251947963_32.35823504729191,-116.6747521700378_32.16754498931748,12385,71,174.43661971830986,3096.25,1,gsm,100000,12385,39.8,0.0,3.8,17.1,0.0,60.7,398000.0
2000,-101.44830810421192_20.81999073208341,-101.40339234000594_20.945304610476846,14467,87,166.28735632183907,3616.75,1,gsm,100000,14467,39.7,0.0,21.6,36.8,0.0,98.1,397000.0
2000,-104.14325395657048_18.961701137971993,-104.09833819236451_19.25824126810751,1360,55,24.727272727272727,340.0,1,gsm,100000,1360,39.7,0.0,0.0,0.0,0.0,39.7,397000.0
2000,-103.96359089974658_26.494260471520562,-104.09833819236451_26.694378202546382,6,80,0.075,1.5,1,gsm,100000,6,39.5,0.0,0.0,0.0,0.0,39.5,395000.0
2000,-99.29235142232508_19.47065748087565,-99.6067617717669_19.25824126810751,555427,88,6311.670454545455,138856.75,14,gsm,1400000,555427,39.5,27.8,64.9,70.1,14.2,216.5,395000.0
2000,-88.87189412653862_20.736001700460776,-88.82697836233264_20.945304610476846,150,87,1.7241379310344829,37.5,1,gsm,100000,150,39.4,12.6,0.0,0.0,0.0,52.0,394000.0
2000,-104.41274854180634_26.815398614221458,-104.09833819236451_26.694378202546382,5,79,0.0632911392405063,1.25,1,gsm,100000,5,39.3,16.9,0.0,0.0,0.0,56.2,393000.0
2000,-116.71966793424377_32.50987222650548,-116.6747521700378_32.16754498931748,27044,71,380.90140845070425,6761.0,1,gsm,100000,27044,39.2,9.0,12.4,1.3,35.9,97.8,392000.0
2000,-99.11268836550116_19.216376289129798,-98.70844648764738_19.25824126810751,304891,89,3425.741573033708,76222.75,8,gsm,800000,304891,39.2,21.0,39.6,49.5,0.0,149.3,392000.0
2000,-99.47201447914898_17.85366520575188,-99.6067617717669_17.55364439805181,1097,90,12.188888888888888,274.25,1,gsm,100000,1097,39.2,0.0,0.0,0.0,0.0,39.2,392000.0
2000,-104.41274854180634_24.30343806840572,-104.09833819236451_24.261843284963483,1079,83,13.0,269.75,1,gsm,100000,1079,39.1,18.4,0.0,11.2,0.0,68.7,391000.0
2000,-103.96359089974658_24.54881126905396,-104.09833819236451_24.261843284963483,1176,82,14.341463414634148,294.0,1,gsm,100000,1176,39.1,15.2,0.0,0.0,0.0,54.3,391000.0
2000,-110.61112400223104_27.93218916728376,-110.38654518120116_28.288018668890736,444,77,5.766233766233766,111.0,1,gsm,100000,444,39.1,0.0,0.0,3.0,0.0,42.1,391000.0
2000,-107.55685203622468_24.712127491887145,-107.6915993288426_25.078136039742063,3020,82,36.829268292682926,755.0,1,gsm,100000,3020,39.0,0.0,25.4,17.8,0.0,82.2,390000.0
2000,-110.97045011587883_28.24918717747822,-111.28486046532069_28.288018668890736,1,77,0.0129870129870129,0.25,1,gsm,100000,1,39.0,0.0,0.0,0.0,0.0,39.0,390000.0
2000,-99.11268836550116_19.47065748087565,-98.70844648764738_19.25824126810751,1341713,88,15246.738636363636,335428.25,34,gsm,3400000,1341713,39.0,219.8,130.1,230.9,22.6,642.4,390000.0
2000,-100.63982434850435_22.57271803648727,-100.50507705588642_22.613568031756117,1467,85,17.258823529411764,366.75,1,gsm,100000,1467,38.9,0.0,8.8,0.0,0.0,47.7,389000.0
2000,-101.62797116103582_19.47065748087565,-101.40339234000594_19.25824126810751,50106,88,569.3863636363636,12526.5,2,gsm,200000,50106,38.9,43.1,1.2,1.6,0.0,84.8,389000.0
2000,-98.21437308138164_19.30118067727593,-97.81013120352786_19.25824126810751,229267,89,2576.0337078651687,57316.75,6,gsm,600000,229267,38.9,32.7,105.1,57.2,24.0,257.9,389000.0
2000,-100.81948740532826_22.157348066763056,-100.50507705588642_21.781862442026636,8084,85,95.10588235294118,2021.0,1,gsm,100000,8084,38.7,19.3,3.6,59.4,0.0,121.0,387000.0
2000,-103.78392784292268_20.81999073208341,-104.09833819236451_20.945304610476846,699,87,8.03448275862069,174.75,1,gsm,100000,699,38.7,0.0,0.0,0.0,8.6,47.3,387000.0
2000,-98.4838676666175_20.06242360245848,-98.70844648764738_20.104045576200285,8351,88,94.89772727272728,2087.75,1,gsm,100000,8351,38.7,10.2,1.0,9.8,23.6,83.30000000000001,387000.0
2000,-98.57369919502945_26.01086869800926,-98.70844648764738_25.889022851998433,42,80,0.525,10.5,1,gsm,100000,42,38.7,0.0,20.0,0.0,0.0,58.7,387000.0
2000,-99.20251989391312_18.109995853199123,-99.6067617717669_18.408052407294335,1486,90,16.511111111111113,371.5,1,gsm,100000,1486,38.7,0.0,0.0,19.6,0.0,58.3,387000.0
2000,-99.56184600756092_19.131528127403627,-99.6067617717669_19.25824126810751,145330,89,1632.9213483146068,36332.5,4,gsm,400000,145330,38.7,20.7,7.5,35.7,16.7,119.3,387000.0
2000,-103.60426478609878_20.736001700460776,-103.20002290824499_20.945304610476846,7490,87,86.0919540229885,1872.5,1,gsm,100000,7490,38.6,0.0,0.0,11.3,28.5,78.4,386000.0
2000,-104.23308548498244_18.961701137971993,-104.09833819236451_19.25824126810751,383,19,20.157894736842103,95.75,1,gsm,100000,383,38.6,0.0,0.0,2.4,0.0,41.0,386000.0
2000,-105.85005299639758_22.986839990812282,-105.89496876060356_22.613568031756117,19875,84,236.6071428571429,4968.75,1,gsm,100000,19875,38.6,0.0,19.7,18.5,23.9,100.7,386000.0
2000,-97.49572085408602_18.876722638813067,-97.81013120352786_19.25824126810751,10019,89,112.57303370786516,2504.75,1,gsm,100000,10019,38.6,14.5,29.8,9.5,0.0,92.4,386000.0
2000,-98.6635307234414_19.893572092467096,-98.70844648764738_20.104045576200285,23039,88,261.8068181818182,5759.75,1,gsm,100000,23039,38.6,0.0,17.0,23.7,37.9,117.2,386000.0
2000,-101.71780268944778_19.978020459734232,-101.40339234000594_20.104045576200285,6123,88,69.57954545454545,1530.75,1,gsm,100000,6123,38.5,8.7,12.9,29.5,0.0,89.6,385000.0
2000,-105.31106382592586_22.24052103602208,-104.99665347648403_22.613568031756117,1312,85,15.43529411764706,328.0,1,gsm,100000,1312,38.5,0.0,0.0,21.2,16.2,75.9,385000.0
2000,-98.4838676666175_26.01086869800926,-98.70844648764738_25.889022851998433,356,80,4.45,89.0,1,gsm,100000,356,38.5,0.0,0.0,0.0,11.5,50.0,385000.0
2000,-102.16696033150754_21.40659520719035,-102.30170762412546_21.781862442026636,1084,86,12.604651162790695,271.0,1,gsm,100000,1084,38.4,0.0,0.0,6.0,0.0,44.4,384000.0
2000,-101.26864504738802_19.80907865997758,-101.40339234000594_20.104045576200285,3527,88,40.07954545454545,881.75,1,gsm,100000,3527,38.3,0.0,0.0,37.6,0.0,75.9,383000.0
2000,-108.9941564908159_26.091573474384994,-108.58991461296212_25.889022851998433,5651,80,70.6375,1412.75,1,gsm,100000,5651,38.1,0.0,0.0,0.0,0.0,38.1,381000.0
2000,-111.0602816442908_30.36401569354365,-111.28486046532069_30.634157640604073,293,74,3.95945945945946,73.25,1,gsm,100000,293,38.0,0.0,0.0,0.0,0.0,38.0,380000.0
2000,-110.97045011587883_31.21288269547368,-111.28486046532069_31.403982741497032,1531,73,20.972602739726028,382.75,1,gsm,100000,1531,38.0,0.0,12.9,7.1,2.1,60.1,380000.0
2000,-116.18067876377205_32.50987222650548,-115.77643688591829_32.16754498931748,81,71,1.1408450704225352,20.25,1,gsm,100000,81,38.0,0.0,0.0,6.9,15.1,60.0,380000.0
2000,-100.46016129168045_22.7385175850022,-100.50507705588642_22.613568031756117,389,85,4.576470588235294,97.25,1,gsm,100000,389,37.8,0.0,0.0,0.0,0.0,37.8,378000.0
2000,-102.34662338833144_21.23923094804045,-102.30170762412546_20.945304610476846,72643,86,844.6860465116279,18160.75,2,gsm,200000,72643,37.8,44.9,0.0,57.6,0.0,140.29999999999998,378000.0
